group,file,ref_svg_size,ref_tvg_size,cur_svg_size,svgo_size,tvgt_size,tvg_size,zstd_size,brotli_size,zstd_dict_size,status,fail_stage,fail_detail
freesvg,1638862592editor FreeSVG updated Vector Broken phone.svg,1868,607,0,0,0,0,0,0,0,no_source,source,SVG not found in current source dataset
freesvg,chip.svg,5641,1555,0,0,0,0,0,0,0,no_source,source,SVG not found in current source dataset
freesvg,reddresslady-1919-remix.svg,29820,8509,0,0,0,0,0,0,0,no_source,source,SVG not found in current source dataset
freesvg,spatula.svg,10911,3682,0,0,0,0,0,0,0,no_source,source,SVG not found in current source dataset
freesvg,woman-in-blue-bikini.svg,158938,47225,0,0,0,0,0,0,0,no_source,source,SVG not found in current source dataset
material-design,abugida-devanagari.svg,332,178,354,265,946,175,157,149,136,ok,,
material-design,access-point-check.svg,768,368,780,638,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm20.59 14.84 1.16 1.41L17 21l-2.75-3 1.16-1.16L17 18.43zm-1.52-9.91-1.41 1.41A7.96 7.96 0 0 1 20 12v.34c.68.25 1.33.62 1.88 1.09.07-.47.12-.93.12-1.43 0-2.76-1.12-5.26-2.93-7.07m-3.11
material-design,access-point-minus.svg,706,350,739,587,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M16 12c0-1.11-.45-2.11-1.17-2.83l1.41-1.41A5.98 5.98 0 0 1 18 12c-.72 0-1.4.13-2.04.36.01-.12.04-.24.04-.36m4 .34̲c.68.25 1.33.62 1.88 1.09.07-.47.12-.93.…' Unhandled exception: System
material-design,access-point-plus.svg,730,374,762,606,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M16 12c0-1.11-.45-2.11-1.17-2.83l1.41-1.41A5.98 5.98 0 0 1 18 12c-.72 0-1.4.13-2.04.36.01-.12.04-.24.04-.36m4 .34̲c.68.25 1.33.62 1.88 1.09.07-.47.12-.93.…' Unhandled exception: System
material-design,account-box-multiple-outline.svg,400,231,431,347,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4 6H2v14a2 2 0 0 0 2 2h14v-2H4zm14.5 8.25c0-1.5-3-2.25-4.5-2.25s-4.5.75-4.5 2.25V15h9M14 10.25̲c1.24 0 2.25-1.01 2.25-2.25S15.24 5.75 1…' Unhandled exception: System.InvalidOperationE
material-design,account-box-multiple.svg,323,211,339,279,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4 6H2v14a2 2 0 0 0 2 2h14v-2H4zm16-4a2 2 0 0 1 2 2v12a2 2 0 0 1-2 2H8a2 2 0 0 1-2-2V4a2 2 0 0 1 2-2zm-3 5a3 3 0 0 0-3-3 3 3 0 0 0-3 3 3 3 0 0 0 3 3 3 3 0 0 0 3-3m-9 8̲v1h12v-1c0-2-4-3
material-design,account-cog-outline.svg,1289,581,1296,924,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M10 4a4 4 0 0 0-4 4 4 4 0 0 0 4 4 4 4 0 0 0 4-4 4 4 0 0 0-4-4m0 2̲a2 2 0 0 1 2 2 2 2 0 0 1-2 2 2 2 0 0 1-2…' Unhandled exception: System.InvalidOperationException: New MoveTo detected
material-design,account-convert-outline.svg,578,304,646,510,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm12 0-.66.03 3.81 3.81L16.5 2.5c3.25 1.57 5.59 4.74 5.95 8.5h1.5C23.44 4.84 18.29 0 12 0m0 4̲c-1.93 0-3.5 1.57-3.5 3.5S10.07 11 12 11…' Unhandled exception: System.InvalidOperationExce
material-design,account-details-outline.svg,351,245,423,293,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M11 9c0 1.66-1.34 3-3 3s-3-1.34-3-3 1.34-3 3-3 3 1.34 3 3m3 11̲H2v-2c0-2.21 2.69-4 6-4s6 1.79 6 4M7 9c0…' Unhandled exception: System.InvalidOperationException: New MoveTo detected wit
material-design,account-filter-outline.svg,489,289,509,382,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm17 21 1.8 1.77c.5.5 1.2.1 1.2-.49V18l2.8-3.4A1 1 0 0 0 22 13h-7c-.8 0-1.3 1-.8 1.6L17 18zm-2-1H2v-3c0-2.7 5.3-4 8-4 .6 0 1.3.1 2.1.2-.2.6-.1 1.3.1 1.9-.7-.1-1.5-.2-2.2-.2-3 0-6.1 1.5-
material-design,account-group-outline.svg,983,472,1080,833,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 5a3.5 3.5 0 0 0-3.5 3.5A3.5 3.5 0 0 0 12 12a3.5 3.5 0 0 0 3.5-3.5A3.5 3.5 0 0 0 12 5m0 2̲a1.5 1.5 0 0 1 1.5 1.5A1.5 1.5 0 0 1 12 …' Unhandled exception: System.InvalidOperationExce
material-design,account-key.svg,381,250,380,306,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M11 10v2H9v2H7v-2H5.8c-.4 1.2-1.5 2-2.8 2-1.7 0-3-1.3-3-3s1.3-3 3-3c1.3 0 2.4.8 2.8 2zm-8 0c-.6 0-1 .4-1 1s.4 1 1 1 1-.4 1-1-.4-1-1-1m13 4̲c2.7 0 8 1.3 8 4v2H8v-2c0-2.7 5.3-4 8-4m…' Un
material-design,account-multiple-minus.svg,338,193,348,281,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M19 17v2H7v-2s0-4 6-4 6 4 6 4m-3-9̲a3 3 0 1 0-3 3 3 3 0 0 0 3-3m3.2 5.06A5.…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPath
material-design,account-network-outline.svg,493,282,521,433,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 10a3.5 3.5 0 0 0 3.5-3.5A3.5 3.5 0 0 0 12 3a3.5 3.5 0 0 0-3.5 3.5A3.5 3.5 0 0 0 12 10m0-5̲a1.5 1.5 0 0 1 1.5 1.5A1.5 1.5 0 0 1 12 …' Unhandled exception: System.InvalidOperationExc
material-design,account-off-outline.svg,493,248,499,421,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm2.75 7 1.28-1.25L13.26 15 20 21.72 18.73 23l-3-3H4v-3c0-1.86 2.61-3.08 5.09-3.64zM20 17v2.18l-1.9-1.9V17c0-.26-.5-.65-1.3-1L14 13.18c2.71.45 6 1.73 6 3.82M5.9 17̲v1.1h7.93L10.72 15c-2
material-design,account-plus.svg,262,149,262,218,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M15 14c-2.67 0-8 1.33-8 4v2h16v-2c0-2.67-5.33-4-8-4m-9-4̲V7H4v3H1v2h3v3h2v-3h3v-2m6 2a4 4 0 0 0 4…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without C
material-design,account-reactivate.svg,439,227,485,367,1049,224,194,195,176,ok,,
material-design,account-supervisor-circle.svg,715,305,728,582,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 2C6.47 2 2 6.5 2 12a10 10 0 0 0 10 10 10 10 0 0 0 10-10A10 10 0 0 0 12 2m3.6 6.34̲c1.07 0 1.93.86 1.93 1.93s-.86 1.93-1.93…' Unhandled exception: System.InvalidOperationException:
material-design,account-sync-outline.svg,692,383,700,523,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M11 4C8.8 4 7 5.8 7 8s1.8 4 4 4 4-1.8 4-4-1.8-4-4-4m0 2̲c1.1 0 2 .9 2 2s-.9 2-2 2-2-.9-2-2 .9-2 …' Unhandled exception: System.InvalidOperationException: New MoveTo detected without Cl
material-design,account-voice.svg,415,193,416,331,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9 5a4 4 0 0 1 4 4 4 4 0 0 1-4 4 4 4 0 0 1-4-4 4 4 0 0 1 4-4m0 10̲c2.67 0 8 1.34 8 4v2H1v-2c0-2.66 5.33-4 …' Unhandled exception: System.InvalidOperationException: New MoveTo detected
material-design,account-wrench-outline.svg,639,358,639,463,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm22.9 21.2-4.1-4.1c.4-1 .2-2.3-.7-3.1-.9-.9-2.2-1.1-3.3-.6l1.9 1.9-1.4 1.4-2-2c-.5 1.1-.3 2.4.6 3.4.9.9 2.1 1.1 3.1.7l4.1 4.1c.2.2.5.2.6 0l1-1c.3-.3.3-.6.2-.7M10 12̲c2.2 0 4-1.8 4-4s-1
material-design,airplane-marker.svg,542,248,557,451,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M15.33 11.05a5.53 5.53 0 0 0-2.24 3.53l-1.54-2.95-3.89 3.87L8 18l-1.05 1.06-1.77-3.19L2 14.11l1.06-1.06 2.48.35 3.89-3.9L2 5.62l1.41-1.41 9.2 2.12 3.89-3.89a1.49 1.49 0 0 1 2.12 0c.58.
material-design,airplane-off.svg,421,174,421,343,1042,165,171,155,142,ok,,
material-design,airport.svg,332,165,332,274,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M14.97 5.92a.967.967 0 0 0-1.18-.68l-3.4.91-4.44-4.12-1.23.33 2.66 4.59-3.19.85-1.26-.98-.93.25 1.66 2.88 10.62-2.84c.52-.15.82-.68.69-1.19M21 10̲l-1 2h-5l-1-2 1-1h2V7h1v2h2zm1 10v2H2v
material-design,alarm-panel.svg,378,257,377,284,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M20 3H4c-1.1 0-2 .9-2 2v14c0 1.1.9 2 2 2h16c1.1 0 2-.9 2-2V5c0-1.1-.9-2-2-2M8 19̲H5v-2h3zm0-3H5v-2h3zm0-3H5v-2h3zm5.5 6h-…' Unhandled exception: System.InvalidOperationException: New M
material-design,alien.svg,547,246,575,432,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 3c4.97 0 9 3.58 9 8s-6 10-9 10-9-5.58-9-10 4.03-8 9-8m-1.69 7.93̲C9.29 9.29 7.47 8.58 6.25 9.34s-1.38 2.7…' Unhandled exception: System.InvalidOperationException: New MoveTo detect
material-design,align-horizontal-center.svg,162,83,173,128,593,80,75,72,59,ok,,
material-design,alpha-a-circle.svg,250,141,252,214,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 2a10 10 0 0 1 10 10 10 10 0 0 1-10 10A10 10 0 0 1 2 12 10 10 0 0 1 12 2m-1 5̲a2 2 0 0 0-2 2v8h2v-4h2v4h2V9a2 2 0 0 0-…' Unhandled exception: System.InvalidOperationException: New M
material-design,alpha-f-box-outline.svg,221,135,233,185,814,128,96,90,57,ok,,
material-design,alpha-f-circle-outline.svg,275,159,285,237,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9 7h6v2h-4v2h3v2h-3v4H9zm3-5a10 10 0 0 1 10 10 10 10 0 0 1-10 10A10 10 0 0 1 2 12 10 10 0 0 1 12 2m0 2̲a8 8 0 0 0-8 8 8 8 0 0 0 8 8 8 8 0 0 0 8…' Unhandled exception: System.InvalidOp
material-design,alpha-g-circle.svg,256,142,258,222,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 2a10 10 0 0 1 10 10 10 10 0 0 1-10 10A10 10 0 0 1 2 12 10 10 0 0 1 12 2m-1 5̲a2 2 0 0 0-2 2v6a2 2 0 0 0 2 2h2a2 2 0 0…' Unhandled exception: System.InvalidOperationException: New M
material-design,alpha-h-box.svg,213,124,212,179,739,121,91,83,49,ok,,
material-design,alpha-h-circle-outline.svg,281,165,291,243,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9 7h2v4h2V7h2v10h-2v-4h-2v4H9zm3-5a10 10 0 0 1 10 10 10 10 0 0 1-10 10A10 10 0 0 1 2 12 10 10 0 0 1 12 2m0 2̲a8 8 0 0 0-8 8 8 8 0 0 0 8 8 8 8 0 0 0 8…' Unhandled exception: System.Inv
material-design,alpha-h-circle.svg,214,112,216,184,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 2a10 10 0 0 1 10 10 10 10 0 0 1-10 10A10 10 0 0 1 2 12 10 10 0 0 1 12 2M9 7̲v10h2v-4h2v4h2V7h-2v4h-2V7z' Unhandled exception: System.InvalidOperationException: New MoveTo detected
material-design,alpha-i-box.svg,214,124,213,180,741,121,93,85,54,ok,,
material-design,alpha-l-circle.svg,197,94,199,170,528,91,75,62,26,ok,,
material-design,alpha-n-box-outline.svg,227,139,234,191,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9 7h2l2 5V7h2v10h-2l-2-5v5H9zM5 3h14a2 2 0 0 1 2 2v14a2 2 0 0 1-2 2H5a2 2 0 0 1-2-2V5a2 2 0 0 1 2-2m0 2̲v14h14V5z' Unhandled exception: System.InvalidOperationException: New MoveTo de
material-design,alpha-n-circle.svg,214,110,216,183,622,107,83,69,45,ok,,
material-design,alpha-o-circle.svg,270,153,272,232,808,148,96,84,57,ok,,
material-design,alpha-r-box-outline.svg,290,178,297,242,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9 7h4a2 2 0 0 1 2 2v2c0 .84-.5 1.55-1.24 1.85L15 17h-2l-1.2-4H11v4H9zm2 2v2h2V9zM5 3h14a2 2 0 0 1 2 2v14a2 2 0 0 1-2 2H5a2 2 0 0 1-2-2V5a2 2 0 0 1 2-2m0 2̲v14h14V5z' Unhandled excepti
material-design,alpha-r-circle.svg,277,149,279,241,835,144,106,95,70,ok,,
material-design,alpha-t-circle.svg,201,100,203,171,571,97,79,66,40,ok,,
material-design,alpha-t.svg,126,47,121,97,322,44,57,46,42,ok,,
material-design,alpha-v-circle-outline.svg,278,158,288,238,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9 7h2l1 5 1-5h2l-2 10h-2zm3-5a10 10 0 0 1 10 10 10 10 0 0 1-10 10A10 10 0 0 1 2 12 10 10 0 0 1 12 2m0 2̲a8 8 0 0 0-8 8 8 8 0 0 0 8 8 8 8 0 0 0 8…' Unhandled exception: System.InvalidO
material-design,alpha-v-circle.svg,211,105,213,181,561,102,78,65,39,ok,,
material-design,alpha-w-circle.svg,244,136,246,213,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M9 17h6a2 2 0 0 0 2-2V7h-2v8h-2V8h-2v7H9V7H7v8a2 2 0 0 0 2 2m3-15̲a10 10 0 0 1 10 10 10 10 0 0 1-10 10A10 …' Unhandled exception: System.InvalidOperationException: New MoveTo detected
material-design,alpha-x-box.svg,239,140,238,201,763,137,97,83,56,ok,,
material-design,alpha-x-circle.svg,240,128,242,205,686,125,89,82,56,ok,,
material-design,alpha-y-box.svg,216,123,215,180,682,120,90,76,31,ok,,
material-design,alpha-y.svg,142,58,137,110,356,55,61,52,29,ok,,
material-design,alphabetical-variant.svg,396,270,404,344,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M3 7a2 2 0 0 0-2 2v8h2v-4h2v4h2V9a2 2 0 0 0-2-2zm0 2h2v2H3m12-.5̲V9a2 2 0 0 0-2-2H9v10h4a2 2 0 0 0 2-2v-1…' Unhandled exception: System.InvalidOperationException: New MoveTo detected w
material-design,altimeter.svg,238,139,235,187,944,122,106,102,91,ok,,
material-design,android-messages.svg,505,296,0,0,0,0,0,0,0,no_source,source,SVG not found in current source dataset
material-design,android-studio.svg,595,291,597,491,1600,284,227,220,202,ok,,
material-design,android.svg,673,262,692,471,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M16.61 15.15c-.46 0-.84-.37-.84-.83s.38-.82.84-.82.84.36.84.82-.38.83-.84.83m-9.2 0̲c-.46 0-.84-.37-.84-.83s.38-.82.84-.82.8…' Unhandled exception: System.InvalidOperationException: Ne
material-design,animation-play-outline.svg,287,188,297,236,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4 2a2 2 0 0 0-2 2v10h2V4h10V2zm4 4a2 2 0 0 0-2 2v10h2V8h10V6zm12 6v8h-8v-8zm0-2h-8a2 2 0 0 0-2 2v8a2 2 0 0 0 2 2h8a2 2 0 0 0 2-2v-8a2 2 0 0 0-2-2m-6 3̲v6l4-3z' Unhandled exception: Sy
material-design,antenna.svg,793,378,794,656,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 7.5c.69 0 1.27.23 1.76.7s.74 1.07.74 1.8q0 1.575-1.5 2.28V21h-2v-8.72Q9.5 11.575 9.5 10c0-.73.26-1.33.74-1.8s1.07-.7 1.76-.7m4.69-2.2̲c1.25 1.25 1.92 2.81 2.01 4.7 0 1.8-.67 …' Unh
material-design,apple-keyboard-option.svg,158,68,167,129,470,63,76,68,59,ok,,
material-design,application-array-outline.svg,262,161,275,210,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M21 2H3c-1.1 0-2 .9-2 2v16c0 1.1.9 2 2 2h18c1.1 0 2-.9 2-2V4c0-1.1-.9-2-2-2m0 18̲H3V6h18zM6 8v10h4v-2H8v-6h2V8zm10 8h-2v2…' Unhandled exception: System.InvalidOperationException: New M
material-design,application-braces-outline.svg,478,321,522,374,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M21 2H3c-1.1 0-2 .9-2 2v16c0 1.1.9 2 2 2h18c1.1 0 2-.9 2-2V4c0-1.1-.9-2-2-2m0 18̲H3V6h18zM9 8c-1.1 0-2 .9-2 2s-.9 2-2 2v2…' Unhandled exception: System.InvalidOperationException: New M
material-design,application-cog-outline.svg,980,474,991,636,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M21.7 18.6v-1l1.1-.8c.1-.1.2-.2.1-.3l-1-1.7c0-.1-.2-.1-.3-.1l-1.2.5c-.3-.2-.6-.4-.9-.5l-.2-1.3c0-.1-.1-.2-.2-.2h-2c-.2 0-.3.1-.3.2l-.2 1.3c-.3.2-.5.3-.8.5l-1.2-.5c-.1 0-.2 0-.3.1l-1 1.
material-design,archive-arrow-up-outline.svg,186,104,198,153,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M20 21H4V10h2v9h12v-9h2zM3 3h18v6H3zm2 2v2h14V5m-8.5 12̲v-3H8l4-4 4 4h-2.5v3' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPath
material-design,archive-check-outline.svg,401,203,410,300,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M21 3H3v6h18zm-2 4H5V5h14zm-4.5 4c.28 0 .5.22.5.5V13H9v-1.5c0-.28.22-.5.5-.5zm3.5 2.09V10h2v3.09c-.33-.05-.66-.09-1-.09s-.67.04-1 .09M13 19̲c0 .7.13 1.37.35 2H4V10h2v9zm9.5-1.75L17…' U
material-design,archive-clock.svg,415,217,416,329,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M20 6H2V2h18zm-3.5 6H15v5l3.61 2.16.75-1.22-2.86-1.69zm6.5 4c0 3.87-3.13 7-7 7-2.38 0-4.47-1.19-5.74-3H3V7h16v2.68c2.36 1.13 4 3.53 4 6.32M8 12̲h2.26c.57-.81 1.3-1.5 2.15-2H8.5c-.28 0-
material-design,archive-eye.svg,539,287,581,414,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M21 7H3V3h18zM9.14 19.75c.18.44.4.86.64 1.25H4V8h16v5.55c-.94-.36-1.95-.55-3-.55-3.5 0-6.57 2.06-7.86 5.25l-.29.75zM9 13h6v-1.5c0-.28-.22-.5-.5-.5h-5c-.28 0-.5.22-.5.5zm8 5c-.56 0-1 .4
material-design,archive-marker-outline.svg,476,251,494,381,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M14.5 11c.22 0 .4.14.47.33A5.4 5.4 0 0 0 13.63 13H9v-1.5c0-.28.22-.5.5-.5zM21 9H3V3h18zm-2-4H5v2h14zM6 19v-9H4v11h11.19c-.41-.6-.83-1.28-1.19-2zm16-3.5c0 2.6-3.5 6.5-3.5 6.5S15 18.1 15
material-design,archive-off.svg,256,121,265,206,783,112,115,103,84,ok,,
material-design,archive-sync-outline.svg,661,327,705,524,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M18 11.18V10h2v1.03c-.16-.03-.33-.03-.5-.03-.5 0-1 .07-1.5.18m-3 .32̲c0-.28-.22-.5-.5-.5h-5c-.28 0-.5.22-.5.5…' Unhandled exception: System.InvalidOperationException: New MoveTo detect
material-design,arm-flex-outline.svg,557,227,561,449,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M7 7.76v8.49h4.08l.6-.91c1.16-1.79 3.25-2.59 4.79-2.59.53 0 .98.09 1.32.25.91.41 1.16 1.18 1.21 1.74.08 1.13-.5 2.29-1.5 2.97-.9.62-3.06 1.29-5.63 1.29-1.75 0-4.26-.31-6.75-1.7.29-2.45
material-design,arrange-bring-forward.svg,149,70,158,120,490,65,67,62,56,ok,,
material-design,arrow-bottom-left-bold-box.svg,252,123,266,202,647,118,113,108,91,ok,,
material-design,arrow-collapse-left.svg,199,82,206,158,528,75,79,77,68,ok,,
material-design,arrow-decision-auto.svg,445,208,476,365,1206,195,184,171,161,ok,,
material-design,arrow-down-thin.svg,156,45,159,118,346,45,58,50,51,ok,,
material-design,arrow-left-bold-circle-outline.svg,276,154,294,235,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm7 12 5-5v3h4v4h-4v3zm15 0a10 10 0 0 1-10 10A10 10 0 0 1 2 12 10 10 0 0 1 12 2a10 10 0 0 1 10 10m-2 0̲a8 8 0 0 0-8-8 8 8 0 0 0-8 8 8 8 0 0 0 8…' Unhandled exception: System.InvalidOper
material-design,arrow-left-bold.svg,140,48,143,112,314,45,58,50,48,ok,,
material-design,arrow-left-drop-circle-outline.svg,264,142,282,229,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M22 12A10 10 0 0 0 12 2 10 10 0 0 0 2 12a10 10 0 0 0 10 10 10 10 0 0 0 10-10m-2 0̲a8 8 0 0 1-8 8 8 8 0 0 1-8-8 8 8 0 0 1 8…' Unhandled exception: System.InvalidOperationException: New
material-design,arrow-right-bold-box-outline.svg,223,130,239,184,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm17 12-5 5v-3H8v-4h4V7zM3 19V5a2 2 0 0 1 2-2h14a2 2 0 0 1 2 2v14a2 2 0 0 1-2 2H5a2 2 0 0 1-2-2m2 0̲h14V5H5z' Unhandled exception: System.InvalidOperationException: New MoveTo detected
material-design,arrow-right-bold-hexagon-outline.svg,469,213,493,341,1192,202,191,203,126,ok,,
material-design,arrow-right-drop-circle-outline.svg,264,142,283,226,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M2 12a10 10 0 0 0 10 10 10 10 0 0 0 10-10A10 10 0 0 0 12 2 10 10 0 0 0 2 12m2 0̲a8 8 0 0 1 8-8 8 8 0 0 1 8 8 8 8 0 0 1-8…' Unhandled exception: System.InvalidOperationException: New Mo
material-design,arrow-right-top-bold.svg,187,80,195,156,453,77,80,71,65,ok,,
material-design,arrow-top-left-bottom-right-bold.svg,186,65,206,148,411,60,69,65,62,ok,,
material-design,arrow-top-left.svg,153,56,155,121,361,51,64,56,49,ok,,
material-design,arrow-top-right-bold-box-outline.svg,257,140,277,211,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M16 8v7.1L13.9 13l-4.1 3.9L7 14l4.1-3.9L8.9 8zM3 5v14c0 1.1.9 2 2 2h14c1.1 0 2-.9 2-2V5c0-1.1-.9-2-2-2H5c-1.1 0-2 .9-2 2m2 0̲h14v14H5z' Unhandled exception: System.InvalidOperationExce
material-design,arrow-top-right-thick.svg,177,56,186,141,392,51,64,56,26,ok,,
material-design,arrow-top-right.svg,152,56,155,121,361,51,64,56,26,ok,,
material-design,arrow-u-up-left.svg,232,106,255,200,576,103,92,91,49,ok,,
material-design,arrow-up-bold-box-outline.svg,224,130,237,184,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm12 7 5 5h-3v4h-4v-4H7zm7 14H5a2 2 0 0 1-2-2V5a2 2 0 0 1 2-2h14a2 2 0 0 1 2 2v14a2 2 0 0 1-2 2m0-2̲V5H5v14z' Unhandled exception: System.InvalidOperationException: New MoveTo detected
material-design,arrow-up-box.svg,247,127,252,212,708,122,97,94,65,ok,,
material-design,arrow-up-circle-outline.svg,315,168,326,279,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13 18h-2v-8l-3.5 3.5-1.42-1.42L12 6.16l5.92 5.92-1.42 1.42L13 10zM12 2a10 10 0 0 1 10 10 10 10 0 0 1-10 10A10 10 0 0 1 2 12 10 10 0 0 1 12 2m0 2̲a8 8 0 0 0-8 8 8 8 0 0 0 8 8 8 8 0 0 0
material-design,arrow-up-down.svg,241,89,242,201,543,84,93,86,80,ok,,
material-design,artstation.svg,349,131,350,286,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm1.77 16.88 1.73 2.98c.34.68 1.04 1.14 1.83 1.14h11.46l-2.36-4.12zm20.46.02c0-.4-.12-.79-.33-1.12L15.17 4.1A2.04 2.04 0 0 0 13.35 3H9.8l10.38 18 1.64-2.86c.31-.54.41-.78.41-1.24m-9.5-2
material-design,at.svg,990,488,1019,771,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 15c.81 0 1.5-.3 2.11-.89.59-.61.89-1.3.89-2.11s-.3-1.5-.89-2.11C13.5 9.3 12.81 9 12 9s-1.5.3-2.11.89C9.3 10.5 9 11.19 9 12s.3 1.5.89 2.11c.61.59 1.3.89 2.11.89m0-13̲c2.75 0 5.1 1 7
material-design,attachment-lock.svg,743,391,746,566,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M18 13c-1.4 0-2.8 1.1-2.8 2.5V17c-.6 0-1.2.6-1.2 1.2v3.5c0 .7.6 1.3 1.2 1.3h5.5c.7 0 1.3-.6 1.3-1.2v-3.5c0-.7-.6-1.3-1.2-1.3v-1.5c0-1.4-1.4-2.5-2.8-2.5m0 1.2̲c.8 0 1.5.5 1.5 1.3V17h-3v
material-design,audio-input-rca.svg,363,220,366,297,1223,211,162,162,26,ok,,
material-design,axis-arrow-info.svg,296,157,299,249,1016,148,136,118,108,ok,,
material-design,axis-x-arrow.svg,207,77,207,170,470,72,85,73,29,ok,,
material-design,axis-x-rotate-clockwise.svg,520,234,531,431,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 10h2.91C14.57 6.55 13.4 4 12 4c-1.58 0-2.88 3.27-3 7.42l-2 1.15V12C7 6.5 9.24 2 12 2c2.42 0 4.44 3.44 4.9 8H20l-4 4zm0 12c-1.88 0-3.53-2.08-4.38-5.16l1.75-1.01C9.87 18.31 10.86 20
material-design,baby-carriage.svg,555,273,567,492,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13 2v8h8a8 8 0 0 0-8-8m6.32 13.89̲A7.95 7.95 0 0 0 21 11H6.44L5.5 9H2v2h2.…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPath
material-design,badminton.svg,1297,536,1320,979,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12.3 2c-.97.03-1.72.84-1.69 1.8.01.24.06.47.16.7l.29.64c.04.13-.03.27-.17.31-.09.05-.19 0-.26-.08l-.42-.55c-.33-.42-.83-.68-1.36-.69-.97-.02-1.77.75-1.79 1.71-.01.42.13.82.39 1.16l.42
material-design,bag-personal-off-outline.svg,442,258,454,371,1476,245,200,189,31,ok,,
material-design,balloon.svg,295,120,290,245,614,119,120,115,102,ok,,
material-design,bank-transfer-in.svg,233,140,237,181,952,125,107,98,85,ok,,
material-design,bank-transfer.svg,285,179,286,226,1180,162,132,128,114,ok,,
material-design,baseball-diamond-outline.svg,446,237,463,356,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 2C5 2 1 9 1 9l8.3 8.3c.44-.53 1.02-.93 1.7-1.13L7.83 13 12 8.83 16.17 13 13 16.17c.68.2 1.27.6 1.7 1.13L23 9s-4-7-11-7m5.59 9.59̲L12 6l-5.59 5.59-2.82-2.83C4.95 7 7.89 4…' Unhandle
